,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2004-09-02,0.548504114151001,47.407997131347656,34.183815002441406,37.3896598815918,23.554101943969727,3.4725000858306885,14.330415725708008,27.137422561645508,18.13867950439453,44.31278991699219,73.50759887695312,25.4830265045166,23.85076904296875,54.77212142944336,13.722123146057127,36.128055572509766,25.37922477722168,13.708739280700684,16.99897575378418,53.92816925048828,24.281251907348636,17.750207901000977,7.82929801940918,35.221168518066406,22.779760360717773,28.294483184814453,12.90792179107666,16.23103141784668,26.975860595703125,37.205108642578125
2004-09-03,0.5418896079063416,47.1072883605957,34.04158020019531,37.02705383300781,23.676408767700195,3.4375,13.922041893005373,27.153759002685547,18.001873016357422,44.31278991699219,72.8133773803711,25.207275390625,23.720367431640625,54.655540466308594,12.719765663146973,36.209415435791016,25.37285804748535,13.73894500732422,17.165931701660156,54.18638229370117,24.49127578735352,17.42245101928711,7.842570781707764,35.25857925415039,22.759859085083008,28.16426086425781,12.90792179107666,16.275720596313477,27.271987915039062,37.29615020751953
2004-09-07,0.5500417947769165,47.4159049987793,34.5360107421875,37.63373947143555,24.281513214111328,3.3575000762939453,14.14479160308838,27.194578170776367,18.25938606262207,44.31278991699219,74.45206451416016,25.314889907836918,24.026817321777344,55.03118133544922,12.618266105651855,36.21567535400391,25.385610580444336,13.787270545959473,16.930952072143555,54.36713409423828,24.652820587158203,17.583120346069336,7.882386207580566,35.32093048095703,22.79965591430664,28.6431827545166,12.90792179107666,16.41385841369629,27.25031471252441,37.32416534423828
2004-09-08,0.5591170191764832,47.46338653564453,34.50215148925781,37.689491271972656,24.20426177978516,3.309999942779541,14.337839126586914,27.16191291809082,18.42033195495605,44.31278991699219,73.8143539428711,25.066030502319336,23.7790470123291,55.60758590698242,12.510416030883787,36.47230911254883,25.06724548339844,13.122820854187012,17.005149841308594,54.1282958984375,24.577436447143555,17.518850326538086,7.897705554962158,35.37080383300781,22.719560623168945,28.81963348388672,12.90792179107666,16.42198371887207,27.192533493041992,37.17708206176758
2004-09-09,0.5491191744804382,46.73536682128906,34.47505187988281,37.13862609863281,24.098045349121094,3.2925000190734863,14.798197746276855,27.51028823852539,18.39619255065918,44.31278991699219,74.16146087646484,24.891170501708984,23.68777084350586,55.98320770263672,12.79589557647705,35.99660110473633,25.30281639099121,13.1409330368042,16.968053817749023,54.1282958984375,24.372802734375,17.53171157836914,7.660516738891602,34.97176742553711,22.49263000488281,28.815431594848636,12.90792179107666,16.369163513183594,27.033634185791016,36.81987762451172
2004-09-10,0.5517343878746033,45.34264755249024,34.766292572021484,37.75925064086914,24.172080993652344,3.5625,15.191722869873049,27.22997665405273,18.63761138916016,44.31278991699219,75.1786117553711,25.247631072998047,23.76601219177246,56.19049453735352,13.049656867980955,36.03416061401367,25.34102249145508,12.974831581115724,16.72689437866211,54.6705322265625,24.647430419921875,17.666667938232422,7.734127521514893,35.02788162231445,22.485958099365234,28.933053970336918,12.90792179107666,16.389488220214844,27.22143173217773,37.436222076416016
2004-09-13,0.5474274754524231,45.83326721191406,34.87467956542969,37.84989929199219,24.44887924194336,3.799999952316284,15.03580093383789,27.728012084960938,18.766366958618164,44.31278991699219,75.5580062866211,25.17364501953125,23.922504425048828,56.01559829711914,13.19557285308838,36.39719009399414,24.933534622192383,13.00216293334961,16.80109214782715,54.64469909667969,24.47511100769043,17.512432098388672,7.721860408782959,35.08401107788086,22.65949249267578,28.99188232421875,12.90792179107666,16.47480583190918,27.336973190307617,37.36617660522461
2004-09-14,0.5458889603614807,46.16562271118164,34.766292572021484,37.59885787963867,24.37163352966309,3.9774999618530273,15.110050201416016,27.88044548034668,18.710041046142575,44.31278991699219,75.96163940429688,25.651153564453125,23.987699508666992,56.164581298828125,13.176543235778809,36.52239608764648,25.14365005493164,13.023433685302734,17.066986083984375,54.17347717285156,24.52897071838379,17.6345272064209,7.7371954917907715,35.32093048095703,22.94649314880371,29.382577896118164,12.90792179107666,16.580432891845703,26.867521286010746,37.275146484375
2004-09-15,0.5414279699325562,46.01527404785156,34.47505187988281,37.41755676269531,24.027244567871094,4.085000038146973,14.523467063903809,27.78244972229004,18.51689910888672,44.31278991699219,74.5973892211914,25.81929588317871,23.720367431640625,55.937896728515625,12.954498291015623,36.415977478027344,24.88259506225586,12.50395965576172,17.023704528808594,52.93403244018555,24.448183059692383,17.4738712310791,7.800580024719238,35.10271072387695,22.77295684814453,29.52541923522949,12.90792179107666,16.23103141784668,26.87474822998047,37.05801010131836
2004-09-16,0.5591170191764832,46.04691696166992,34.47505187988281,38.01725387573242,24.0883903503418,4.065000057220459,14.54574489593506,27.74435043334961,18.830751419067383,44.31278991699219,75.20285034179688,26.02779960632324,23.8442497253418,55.77597427368164,12.75782871246338,36.378414154052734,25.20095443725586,12.163714408874512,17.060802459716797,52.96630096435547,24.3297176361084,17.518850326538086,7.872145175933838,34.85954284667969,23.25350952148437,29.31536102294922,12.90792179107666,16.324481964111328,26.730283737182617,36.95995330810547
